time;V(Net-_C3-Pad1_);
0.00134436;-5.98205;
0.00136436;-5.98199;
0.00138436;-5.98194;
0.00140436;-5.98188;
0.00142436;-5.98182;
0.00144436;-5.98176;
0.00146436;-5.9817;
0.00148436;-5.98163;
0.00150436;-5.98157;
0.00152436;-5.9815;
0.00154436;-5.98144;
0.00156436;-5.98137;
0.00158436;-5.9813;
0.00160436;-5.98123;
0.00162436;-5.98116;
0.00164436;-5.98108;
0.00166436;-5.98101;
0.00168436;-5.98093;
0.00170436;-5.98085;
0.00172436;-5.98077;
0.00174436;-5.98069;
0.00176436;-5.98061;
0.00178436;-5.98053;
0.00180436;-5.98045;
0.00182436;-5.98036;
0.00184436;-5.98028;
0.00186436;-5.98019;
0.00188436;-5.9801;
0.00190436;-5.98001;
0.00192436;-5.97992;
0.00194436;-5.97982;
0.00196436;-5.97973;
0.00198436;-5.97963;
0.002001;-5.97955;
0.0020011;-5.97955;
0.0020013;-5.97955;
0.0020017;-5.97955;
0.002002;-5.97955;
0.00200208;-5.97955;
0.00200224;-5.97955;
0.00200256;-5.97955;
0.0020032;-5.97954;
0.00200448;-5.97954;
0.00200704;-5.97952;
0.00201216;-5.9795;
0.0020224;-5.97945;
0.0020424;-5.97935;
0.0020624;-5.97925;
0.0020824;-5.97915;
0.0021024;-5.97904;
0.0021224;-5.97894;
0.0021424;-5.97883;
0.0021624;-5.97873;
0.0021824;-5.97862;
0.0022024;-5.97851;
0.0022224;-5.9784;
0.0022424;-5.97829;
0.0022624;-5.97817;
0.0022824;-5.97806;
0.0023024;-5.97794;
0.0023224;-5.97783;
0.0023424;-5.97771;
0.0023624;-5.97759;
0.0023824;-5.97747;
0.0024024;-5.97734;
0.0024224;-5.97722;
0.0024424;-5.9771;
0.0024624;-5.97697;
0.0024824;-5.97684;
0.0025024;-5.97671;
0.0025224;-5.97658;
0.0025424;-5.97645;
0.0025624;-5.97632;
0.0025824;-5.97619;
0.0026024;-5.97605;
0.0026224;-5.97592;
0.0026424;-5.97578;
0.0026624;-5.97564;
0.0026824;-5.9755;
0.0027024;-5.97536;
0.0027224;-5.97522;
0.0027424;-5.97507;
0.0027624;-5.97493;
0.0027824;-5.97478;
0.0028024;-5.97463;
0.0028224;-5.97448;
0.0028424;-5.97433;
0.0028624;-5.97418;
0.0028824;-5.97403;
0.0029024;-5.97388;
0.0029224;-5.97372;
0.0029424;-5.97357;
0.0029624;-5.97341;
0.0029824;-5.97325;
0.0030024;-5.97309;
0.0030224;-5.97293;
0.0030424;-5.97276;
0.0030624;-5.9726;
0.0030824;-5.97244;
0.0031024;-5.97227;
0.0031224;-5.9721;
0.0031424;-5.97193;
0.0031624;-5.97176;
0.0031824;-5.97159;
0.0032024;-5.97142;
0.0032224;-5.97125;
0.0032424;-5.97107;
0.0032624;-5.97089;
0.0032824;-5.97072;
0.0033024;-5.97054;
0.0033224;-5.97036;
0.0033424;-5.97018;
0.0033624;-5.96999;
0.0033824;-5.96981;
0.0034024;-5.96963;
0.0034224;-5.96944;
0.0034424;-5.96925;
0.0034624;-5.96906;
0.0034824;-5.96887;
0.0035024;-5.96868;
0.0035224;-5.96849;
0.0035424;-5.9683;
0.0035624;-5.9681;
0.0035824;-5.96791;
0.0036024;-5.96771;
0.0036224;-5.96751;
0.0036424;-5.96731;
0.0036624;-5.96711;
0.0036824;-5.96691;
0.0037024;-5.96671;
0.0037224;-5.9665;
0.0037424;-5.96629;
0.0037624;-5.96609;
0.0037824;-5.96588;
0.0038024;-5.96567;
0.0038224;-5.96546;
0.0038424;-5.96525;
0.0038624;-5.96503;
0.0038824;-5.96482;
0.0039024;-5.96461;
0.0039224;-5.96439;
0.0039424;-5.96417;
0.0039624;-5.96395;
0.0039824;-5.96373;
0.004;-5.96354;
0.0040001;-5.96353;
0.0040003;-5.96353;
0.0040007;-5.96353;
0.004001;-5.96352;
0.00400108;-5.96352;
0.00400124;-5.96352;
0.00400156;-5.96352;
0.0040022;-5.96351;
0.00400348;-5.9635;
0.00400604;-5.96347;
0.00401116;-5.96341;
0.0040214;-5.9633;
0.0040414;-5.96307;
0.0040614;-5.96285;
0.0040814;-5.96262;
0.0041014;-5.96239;
0.0041214;-5.96217;
0.0041414;-5.96194;
0.0041614;-5.9617;
0.0041814;-5.96147;
0.0042014;-5.96124;
0.0042214;-5.961;
0.0042414;-5.96077;
0.0042614;-5.96053;
0.0042814;-5.96029;
0.0043014;-5.96005;
0.0043214;-5.95981;
0.0043414;-5.95957;
0.0043614;-5.95933;
0.0043814;-5.95908;
0.0044014;-5.95884;
0.0044214;-5.95859;
0.0044414;-5.95834;
0.0044614;-5.95809;
0.0044814;-5.95784;
0.0045014;-5.95759;
0.0045214;-5.95734;
0.0045414;-5.95708;
0.0045614;-5.95683;
0.0045814;-5.95657;
0.0046014;-5.95632;
0.0046214;-5.95606;
0.0046414;-5.9558;
0.0046614;-5.95554;
0.0046814;-5.95527;
0.0047014;-5.95501;
0.0047214;-5.95475;
0.0047414;-5.95448;
0.0047614;-5.95421;
0.0047814;-5.95394;
0.0048014;-5.95368;
0.0048214;-5.9534;
0.0048414;-5.95313;
0.0048614;-5.95286;
0.0048814;-5.95259;
0.0049014;-5.95231;
0.0049214;-5.95203;
0.0049414;-5.95176;
0.0049614;-5.95148;
0.0049814;-5.9512;
0.0050014;-5.95092;
0.0050214;-5.95063;
0.0050414;-5.95035;
0.0050614;-5.95007;
0.0050814;-5.94978;
0.0051014;-5.94949;
0.0051214;-5.9492;
0.0051414;-5.94892;
0.0051614;-5.94863;
0.0051814;-5.94833;
0.0052014;-5.94804;
0.0052214;-5.94775;
0.0052414;-5.94745;
0.0052614;-5.94715;
0.0052814;-5.94686;
0.0053014;-5.94656;
0.0053214;-5.94626;
0.0053414;-5.94596;
0.0053614;-5.94566;
0.0053814;-5.94535;
0.0054014;-5.94505;
0.0054214;-5.94474;
0.0054414;-5.94444;
0.0054614;-5.94413;
0.0054814;-5.94382;
0.0055014;-5.94351;
0.0055214;-5.9432;
0.0055414;-5.94288;
0.0055614;-5.94257;
0.0055814;-5.94226;
0.0056014;-5.94194;
0.0056214;-5.94162;
0.0056414;-5.9413;
0.0056614;-5.94098;
0.0056814;-5.94066;
0.0057014;-5.94034;
0.0057214;-5.94002;
0.0057414;-5.93969;
0.0057614;-5.93937;
0.0057814;-5.93904;
0.0058014;-5.93872;
0.0058214;-5.93839;
0.0058414;-5.93806;
0.0058614;-5.93773;
0.0058814;-5.93739;
0.0059014;-5.93706;
0.0059214;-5.93673;
0.0059414;-5.93639;
0.0059614;-5.93605;
0.0059814;-5.93572;
0.006001;-5.93538;
0.0060011;-5.93538;
0.0060013;-5.93538;
0.0060017;-5.93537;
0.006002;-5.93537;
0.00600208;-5.93537;
0.00600224;-5.93536;
0.00600256;-5.93536;
0.0060032;-5.93535;
0.00600448;-5.93532;
0.00600704;-5.93528;
0.00601216;-5.93519;
0.0060224;-5.93502;
0.0060424;-5.93468;
0.0060624;-5.93434;
0.0060824;-5.93399;
0.0061024;-5.93365;
0.0061224;-5.9333;
0.0061424;-5.93296;
0.0061624;-5.93261;
0.0061824;-5.93226;
0.0062024;-5.93191;
0.0062224;-5.93156;
0.0062424;-5.9312;
0.0062624;-5.93085;
0.0062824;-5.93049;
0.0063024;-5.93014;
0.0063224;-5.92978;
0.0063424;-5.92942;
0.0063624;-5.92906;
0.0063824;-5.9287;
0.0064024;-5.92834;
0.0064224;-5.92798;
0.0064424;-5.92761;
0.0064624;-5.92725;
0.0064824;-5.92688;
0.0065024;-5.92652;
0.0065224;-5.92615;
0.0065424;-5.92578;
0.0065624;-5.92541;
0.0065824;-5.92504;
0.0066024;-5.92466;
0.0066224;-5.92429;
0.0066424;-5.92391;
0.0066624;-5.92354;
0.0066824;-5.92316;
0.0067024;-5.92278;
0.0067224;-5.9224;
0.0067424;-5.92202;
0.0067624;-5.92164;
0.0067824;-5.92126;
0.0068024;-5.92087;
0.0068224;-5.92049;
0.0068424;-5.9201;
0.0068624;-5.91971;
0.0068824;-5.91933;
0.0069024;-5.91894;
0.0069224;-5.91855;
0.0069424;-5.91815;
0.0069624;-5.91776;
0.0069824;-5.91737;
0.0070024;-5.91697;
0.0070224;-5.91658;
0.0070424;-5.91618;
0.0070624;-5.91578;
0.0070824;-5.91538;
0.0071024;-5.91498;
0.0071224;-5.91458;
0.0071424;-5.91418;
0.0071624;-5.91377;
0.0071824;-5.91337;
0.0072024;-5.91296;
0.0072224;-5.91255;
0.0072424;-5.91215;
0.0072624;-5.91174;
0.0072824;-5.91133;
0.0073024;-5.91091;
0.0073224;-5.9105;
0.0073424;-5.91009;
0.0073624;-5.90967;
0.0073824;-5.90926;
0.0074024;-5.90884;
0.0074224;-5.90842;
0.0074424;-5.908;
0.0074624;-5.90758;
0.0074824;-5.90716;
0.0075024;-5.90674;
0.0075224;-5.90632;
0.0075424;-5.90589;
0.0075624;-5.90546;
0.0075824;-5.90504;
0.0076024;-5.90461;
0.0076224;-5.90418;
0.0076424;-5.90375;
0.0076624;-5.90332;
0.0076824;-5.90289;
0.0077024;-5.90245;
0.0077224;-5.90202;
0.0077424;-5.90158;
0.0077624;-5.90115;
0.0077824;-5.90071;
0.0078024;-5.90027;
0.0078224;-5.89983;
0.0078424;-5.89939;
0.0078624;-5.89895;
0.0078824;-5.89851;
0.0079024;-5.89806;
0.0079224;-5.89762;
0.0079424;-5.89717;
0.0079624;-5.89672;
0.0079824;-5.89628;
0.008;-5.89588;
0.0080001;-5.89588;
0.0080003;-5.89587;
0.0080007;-5.89586;
0.008001;-5.89586;
0.00800108;-5.89586;
0.00800124;-5.89585;
0.00800156;-5.89585;
0.0080022;-5.89583;
0.00800348;-5.8958;
0.00800604;-5.89574;
0.00801116;-5.89563;
0.0080214;-5.8954;
0.0080414;-5.89495;
0.0080614;-5.89449;
0.0080814;-5.89404;
0.0081014;-5.89359;
0.0081214;-5.89313;
0.0081414;-5.89267;
0.0081614;-5.89222;
0.0081814;-5.89176;
0.0082014;-5.8913;
0.0082214;-5.89084;
0.0082414;-5.89037;
0.0082614;-5.88991;
0.0082814;-5.88945;
0.0083014;-5.88898;
0.0083214;-5.88851;
0.0083414;-5.88805;
0.0083614;-5.88758;
0.0083814;-5.88711;
0.0084014;-5.88664;
0.0084214;-5.88617;
0.0084414;-5.88569;
0.0084614;-5.88522;
0.0084814;-5.88475;
0.0085014;-5.88427;
0.0085214;-5.88379;
0.0085414;-5.88331;
0.0085614;-5.88284;
0.0085814;-5.88236;
0.0086014;-5.88187;
0.0086214;-5.88139;
0.0086414;-5.88091;
0.0086614;-5.88043;
0.0086814;-5.87994;
0.0087014;-5.87945;
0.0087214;-5.87897;
0.0087414;-5.87848;
0.0087614;-5.87799;
0.0087814;-5.8775;
0.0088014;-5.87701;
0.0088214;-5.87651;
0.0088414;-5.87602;
0.0088614;-5.87553;
0.0088814;-5.87503;
0.0089014;-5.87453;
0.0089214;-5.87403;
0.0089414;-5.87354;
0.0089614;-5.87304;
0.0089814;-5.87254;
0.0090014;-5.87203;
0.0090214;-5.87153;
0.0090414;-5.87103;
0.0090614;-5.87052;
0.0090814;-5.87002;
0.0091014;-5.86951;
0.0091214;-5.869;
0.0091414;-5.86849;
0.0091614;-5.86798;
0.0091814;-5.86747;
0.0092014;-5.86696;
0.0092214;-5.86644;
0.0092414;-5.86593;
0.0092614;-5.86541;
0.0092814;-5.8649;
0.0093014;-5.86438;
0.0093214;-5.86386;
0.0093414;-5.86334;
0.0093614;-5.86282;
0.0093814;-5.8623;
0.0094014;-5.86178;
0.0094214;-5.86125;
0.0094414;-5.86073;
0.0094614;-5.8602;
0.0094814;-5.85968;
0.0095014;-5.85915;
0.0095214;-5.85862;
0.0095414;-5.85809;
0.0095614;-5.85756;
0.0095814;-5.85703;
0.0096014;-5.8565;
0.0096214;-5.85596;
0.0096414;-5.85543;
0.0096614;-5.85489;
0.0096814;-5.85436;
0.0097014;-5.85382;
0.0097214;-5.85328;
0.0097414;-5.85274;
0.0097614;-5.8522;
0.0097814;-5.85166;
0.0098014;-5.85111;
0.0098214;-5.85057;
0.0098414;-5.85002;
0.0098614;-5.84948;
0.0098814;-5.84893;
0.0099014;-5.84838;
0.0099214;-5.84784;
0.0099414;-5.84729;
0.0099614;-5.84673;
0.0099814;-5.84618;
0.010001;-5.84564;
0.0100011;-5.84564;
0.0100013;-5.84563;
0.0100017;-5.84562;
0.010002;-5.84561;
0.0100021;-5.84561;
0.0100022;-5.84561;
0.0100026;-5.8456;
0.0100032;-5.84558;
0.0100045;-5.84554;
0.010007;-5.84547;
0.0100122;-5.84533;
0.0100224;-5.84505;
0.0100424;-5.84449;
0.0100624;-5.84394;
0.0100824;-5.84338;
0.0101024;-5.84282;
0.0101224;-5.84226;
0.0101424;-5.8417;
0.0101624;-5.84114;
0.0101824;-5.84058;
0.0102024;-5.84002;
0.0102224;-5.83945;
0.0102424;-5.83889;
0.0102624;-5.83832;
0.0102824;-5.83776;
0.0103024;-5.83719;
0.0103224;-5.83662;
0.0103424;-5.83605;
0.0103624;-5.83548;
0.0103824;-5.83491;
0.0104024;-5.83433;
0.0104224;-5.83376;
0.0104424;-5.83318;
0.0104624;-5.83261;
0.0104824;-5.83203;
0.0105024;-5.83145;
0.0105224;-5.83087;
0.0105424;-5.83029;
0.0105624;-5.82971;
0.0105824;-5.82913;
0.0106024;-5.82855;
0.0106224;-5.82797;
0.0106424;-5.82738;
0.0106624;-5.8268;
0.0106824;-5.82621;
0.0107024;-5.82562;
0.0107224;-5.82503;
0.0107424;-5.82444;
0.0107624;-5.82385;
0.0107824;-5.82326;
0.0108024;-5.82267;
0.0108224;-5.82207;
0.0108424;-5.82148;
0.0108624;-5.82088;
0.0108824;-5.82029;
0.0109024;-5.81969;
0.0109224;-5.81909;
0.0109424;-5.81849;
0.0109624;-5.81789;
0.0109824;-5.81729;
0.0110024;-5.81669;
0.0110224;-5.81608;
0.0110424;-5.81548;
0.0110624;-5.81488;
0.0110824;-5.81427;
0.0111024;-5.81366;
0.0111224;-5.81305;
0.0111424;-5.81244;
0.0111624;-5.81183;
0.0111824;-5.81122;
0.0112024;-5.81061;
0.0112224;-5.81;
0.0112424;-5.80938;
0.0112624;-5.80877;
0.0112824;-5.80815;
0.0113024;-5.80754;
0.0113224;-5.80692;
0.0113424;-5.8063;
0.0113624;-5.80568;
0.0113824;-5.80506;
0.0114024;-5.80444;
0.0114224;-5.80382;
0.0114424;-5.80319;
0.0114624;-5.80257;
0.0114824;-5.80194;
0.0115024;-5.80132;
0.0115224;-5.80069;
0.0115424;-5.80006;
0.0115624;-5.79943;
0.0115824;-5.7988;
0.0116024;-5.79817;
0.0116224;-5.79754;
0.0116424;-5.79691;
0.0116624;-5.79627;
0.0116824;-5.79564;
0.0117024;-5.795;
0.0117224;-5.79436;
0.0117424;-5.79373;
0.0117624;-5.79309;
0.0117824;-5.79245;
0.0118024;-5.79181;
0.0118224;-5.79116;
0.0118424;-5.79052;
0.0118624;-5.78988;
0.0118824;-5.78923;
0.0119024;-5.78859;
0.0119224;-5.78794;
0.0119424;-5.7873;
0.0119624;-5.78665;
0.0119824;-5.786;
0.012;-5.78543;
0.0120001;-5.78542;
0.0120003;-5.78542;
0.0120007;-5.7854;
0.012001;-5.78539;
0.0120011;-5.78539;
0.0120012;-5.78539;
0.0120016;-5.78538;
0.0120022;-5.78535;
0.0120035;-5.78531;
0.012006;-5.78523;
0.0120112;-5.78506;
0.0120214;-5.78473;
0.0120414;-5.78408;
0.0120614;-5.78342;
0.0120814;-5.78277;
0.0121014;-5.78212;
0.0121214;-5.78146;
0.0121414;-5.7808;
0.0121614;-5.78015;
0.0121814;-5.77949;
0.0122014;-5.77883;
0.0122214;-5.77817;
0.0122414;-5.77751;
0.0122614;-5.77684;
0.0122814;-5.77618;
0.0123014;-5.77552;
0.0123214;-5.77485;
0.0123414;-5.77419;
0.0123614;-5.77352;
0.0123814;-5.77285;
0.0124014;-5.77218;
0.0124214;-5.77151;
0.0124414;-5.77084;
0.0124614;-5.77017;
0.0124814;-5.7695;
0.0125014;-5.76883;
0.0125214;-5.76815;
0.0125414;-5.76748;
0.0125614;-5.7668;
0.0125814;-5.76612;
0.0126014;-5.76544;
0.0126214;-5.76477;
0.0126414;-5.76409;
0.0126614;-5.76341;
0.0126814;-5.76272;
0.0127014;-5.76204;
0.0127214;-5.76136;
0.0127414;-5.76067;
0.0127614;-5.75999;
0.0127814;-5.7593;
0.0128014;-5.75861;
0.0128214;-5.75793;
0.0128414;-5.75724;
0.0128614;-5.75655;
0.0128814;-5.75586;
0.0129014;-5.75517;
0.0129214;-5.75447;
0.0129414;-5.75378;
0.0129614;-5.75308;
0.0129814;-5.75239;
0.0130014;-5.75169;
0.0130214;-5.751;
0.0130414;-5.7503;
0.0130614;-5.7496;
0.0130814;-5.7489;
0.0131014;-5.7482;
0.0131214;-5.7475;
0.0131414;-5.74679;
0.0131614;-5.74609;
0.0131814;-5.74539;
0.0132014;-5.74468;
0.0132214;-5.74397;
0.0132414;-5.74327;
0.0132614;-5.74256;
0.0132814;-5.74185;
0.0133014;-5.74114;
0.0133214;-5.74043;
0.0133414;-5.73972;
0.0133614;-5.73901;
0.0133814;-5.73829;
0.0134014;-5.73758;
0.0134214;-5.73686;
0.0134414;-5.73615;
0.0134614;-5.73543;
0.0134814;-5.73471;
0.0135014;-5.73399;
0.0135214;-5.73327;
0.0135414;-5.73255;
0.0135614;-5.73183;
0.0135814;-5.73111;
0.0136014;-5.73038;
0.0136214;-5.72966;
0.0136414;-5.72894;
0.0136614;-5.72821;
0.0136814;-5.72748;
0.0137014;-5.72675;
0.0137214;-5.72603;
0.0137414;-5.7253;
0.0137614;-5.72457;
0.0137814;-5.72384;
0.0138014;-5.7231;
0.0138214;-5.72237;
0.0138414;-5.72164;
0.0138614;-5.7209;
0.0138814;-5.72017;
0.0139014;-5.71943;
0.0139214;-5.71869;
0.0139414;-5.71795;
0.0139614;-5.71721;
0.0139814;-5.71647;
0.014001;-5.71575;
0.0140011;-5.71574;
0.0140013;-5.71574;
0.0140017;-5.71572;
0.014002;-5.71571;
0.0140021;-5.71571;
0.0140022;-5.7157;
0.0140026;-5.71569;
0.0140032;-5.71567;
0.0140045;-5.71562;
0.014007;-5.71552;
0.0140122;-5.71533;
0.0140224;-5.71495;
0.0140424;-5.71421;
0.0140624;-5.71347;
0.0140824;-5.71272;
0.0141024;-5.71198;
0.0141224;-5.71123;
0.0141424;-5.71048;
0.0141624;-5.70974;
0.0141824;-5.70899;
0.0142024;-5.70824;
0.0142224;-5.70749;
0.0142424;-5.70673;
0.0142624;-5.70598;
0.0142824;-5.70523;
0.0143024;-5.70447;
0.0143224;-5.70372;
0.0143424;-5.70296;
0.0143624;-5.70221;
0.0143824;-5.70145;
0.0144024;-5.70069;
0.0144224;-5.69993;
0.0144424;-5.69917;
0.0144624;-5.69841;
0.0144824;-5.69765;
0.0145024;-5.69689;
0.0145224;-5.69612;
0.0145424;-5.69536;
0.0145624;-5.69459;
0.0145824;-5.69382;
0.0146024;-5.69306;
0.0146224;-5.69229;
0.0146424;-5.69152;
0.0146624;-5.69075;
0.0146824;-5.68998;
0.0147024;-5.68921;
0.0147224;-5.68844;
0.0147424;-5.68766;
0.0147624;-5.68689;
0.0147824;-5.68611;
0.0148024;-5.68534;
0.0148224;-5.68456;
0.0148424;-5.68378;
0.0148624;-5.68301;
0.0148824;-5.68223;
0.0149024;-5.68145;
0.0149224;-5.68067;
0.0149424;-5.67988;
0.0149624;-5.6791;
0.0149824;-5.67832;
0.0150024;-5.67753;
0.0150224;-5.67675;
0.0150424;-5.67596;
0.0150624;-5.67518;
0.0150824;-5.67439;
0.0151024;-5.6736;
0.0151224;-5.67281;
0.0151424;-5.67202;
0.0151624;-5.67123;
0.0151824;-5.67044;
0.0152024;-5.66964;
0.0152224;-5.66885;
0.0152424;-5.66806;
0.0152624;-5.66726;
0.0152824;-5.66646;
0.0153024;-5.66567;
0.0153224;-5.66487;
0.0153424;-5.66407;
0.0153624;-5.66327;
0.0153824;-5.66247;
0.0154024;-5.66167;
0.0154224;-5.66087;
0.0154424;-5.66007;
0.0154624;-5.65926;
0.0154824;-5.65846;
0.0155024;-5.65765;
0.0155224;-5.65685;
0.0155424;-5.65604;
0.0155624;-5.65523;
0.0155824;-5.65442;
0.0156024;-5.65361;
0.0156224;-5.6528;
0.0156424;-5.65199;
0.0156624;-5.65118;
0.0156824;-5.65037;
0.0157024;-5.64955;
0.0157224;-5.64874;
0.0157424;-5.64792;
0.0157624;-5.64711;
0.0157824;-5.64629;
0.0158024;-5.64547;
0.0158224;-5.64465;
0.0158424;-5.64383;
0.0158624;-5.64301;
0.0158824;-5.64219;
0.0159024;-5.64137;
0.0159224;-5.64055;
0.0159424;-5.63972;
0.0159624;-5.6389;
0.0159824;-5.63807;
0.016;-5.63735;
0.0160001;-5.63734;
0.0160003;-5.63733;
0.0160007;-5.63732;
0.016001;-5.6373;
0.0160011;-5.6373;
0.0160012;-5.63729;
0.0160016;-5.63728;
0.0160022;-5.63725;
0.0160035;-5.6372;
0.016006;-5.6371;
0.0160112;-5.63688;
0.0160214;-5.63646;
0.0160414;-5.63563;
0.0160614;-5.6348;
0.0160814;-5.63397;
0.0161014;-5.63314;
0.0161214;-5.63231;
0.0161414;-5.63148;
0.0161614;-5.63065;
0.0161814;-5.62982;
0.0162014;-5.62898;
0.0162214;-5.62815;
0.0162414;-5.62731;
0.0162614;-5.62647;
0.0162814;-5.62564;
0.0163014;-5.6248;
0.0163214;-5.62396;
0.0163414;-5.62312;
0.0163614;-5.62228;
0.0163814;-5.62144;
0.0164014;-5.62059;
0.0164214;-5.61975;
0.0164414;-5.61891;
0.0164614;-5.61806;
0.0164814;-5.61722;
0.0165014;-5.61637;
0.0165214;-5.61552;
0.0165414;-5.61467;
0.0165614;-5.61383;
0.0165814;-5.61298;
0.0166014;-5.61212;
0.0166214;-5.61127;
0.0166414;-5.61042;
0.0166614;-5.60957;
0.0166814;-5.60871;
0.0167014;-5.60786;
0.0167214;-5.607;
0.0167414;-5.60615;
0.0167614;-5.60529;
0.0167814;-5.60443;
0.0168014;-5.60358;
0.0168214;-5.60272;
0.0168414;-5.60186;
0.0168614;-5.601;
0.0168814;-5.60013;
0.0169014;-5.59927;
0.0169214;-5.59841;
0.0169414;-5.59754;
0.0169614;-5.59668;
0.0169814;-5.59581;
0.0170014;-5.59495;
0.0170214;-5.59408;
0.0170414;-5.59321;
0.0170614;-5.59234;
0.0170814;-5.59147;
0.0171014;-5.5906;
0.0171214;-5.58973;
0.0171414;-5.58886;
0.0171614;-5.58799;
0.0171814;-5.58711;
0.0172014;-5.58624;
0.0172214;-5.58536;
0.0172414;-5.58449;
0.0172614;-5.58361;
0.0172814;-5.58273;
0.0173014;-5.58185;
0.0173214;-5.58097;
0.0173414;-5.58009;
0.0173614;-5.57921;
0.0173814;-5.57833;
0.0174014;-5.57745;
0.0174214;-5.57657;
0.0174414;-5.57568;
0.0174614;-5.5748;
0.0174814;-5.57391;
0.0175014;-5.57303;
0.0175214;-5.57214;
0.0175414;-5.57125;
0.0175614;-5.57036;
0.0175814;-5.56947;
0.0176014;-5.56858;
0.0176214;-5.56769;
0.0176414;-5.5668;
0.0176614;-5.56591;
0.0176814;-5.56502;
0.0177014;-5.56412;
0.0177214;-5.56323;
0.0177414;-5.56233;
0.0177614;-5.56143;
0.0177814;-5.56054;
0.0178014;-5.55964;
0.0178214;-5.55874;
0.0178414;-5.55784;
0.0178614;-5.55694;
0.0178814;-5.55604;
0.0179014;-5.55514;
0.0179214;-5.55424;
0.0179414;-5.55333;
0.0179614;-5.55243;
0.0179814;-5.55152;
0.018001;-5.55064;
0.0180011;-5.55063;
0.0180013;-5.55062;
0.0180017;-5.5506;
0.018002;-5.55059;
0.0180021;-5.55059;
0.0180022;-5.55058;
0.0180026;-5.55057;
0.0180032;-5.55054;
0.0180045;-5.55048;
0.018007;-5.55036;
0.0180122;-5.55013;
0.0180224;-5.54967;
0.0180424;-5.54876;
0.0180624;-5.54785;
0.0180824;-5.54694;
0.0181024;-5.54603;
0.0181224;-5.54512;
0.0181424;-5.54421;
0.0181624;-5.5433;
0.0181824;-5.54239;
0.0182024;-5.54147;
0.0182224;-5.54056;
0.0182424;-5.53965;
0.0182624;-5.53873;
0.0182824;-5.53781;
0.0183024;-5.5369;
0.0183224;-5.53598;
0.0183424;-5.53506;
0.0183624;-5.53414;
0.0183824;-5.53322;
0.0184024;-5.5323;
0.0184224;-5.53138;
0.0184424;-5.53046;
0.0184624;-5.52953;
0.0184824;-5.52861;
0.0185024;-5.52768;
0.0185224;-5.52676;
0.0185424;-5.52583;
0.0185624;-5.52491;
0.0185824;-5.52398;
0.0186024;-5.52305;
0.0186224;-5.52212;
0.0186424;-5.52119;
0.0186624;-5.52026;
0.0186824;-5.51933;
0.0187024;-5.5184;
0.0187224;-5.51746;
0.0187424;-5.51653;
0.0187624;-5.5156;
0.0187824;-5.51466;
0.0188024;-5.51372;
0.0188224;-5.51279;
0.0188424;-5.51185;
0.0188624;-5.51091;
0.0188824;-5.50997;
0.0189024;-5.50903;
0.0189224;-5.50809;
0.0189424;-5.50715;
0.0189624;-5.50621;
0.0189824;-5.50527;
0.0190024;-5.50432;
0.0190224;-5.50338;
0.0190424;-5.50244;
0.0190624;-5.50149;
0.0190824;-5.50054;
0.0191024;-5.4996;
0.0191224;-5.49865;
0.0191424;-5.4977;
0.0191624;-5.49675;
0.0191824;-5.4958;
0.0192024;-5.49485;
