time;V(Net-_R1-Pad1_);V(Net-_U2-+_);
0;-5;15.0044;
1e-08;-4.9;15.0045;
2e-08;-4.8;15.0046;
4e-08;-4.6;15.0048;
8e-08;-4.2;15.0051;
1.6e-07;-3.4;15.0058;
3.2e-07;-1.8;15.0071;
6.4e-07;1.4;15.0098;
1e-06;5;15.0128;
1.064e-06;5;15.0128;
1.192e-06;5;15.0128;
1.448e-06;5;15.0128;
1.96e-06;5;15.0128;
2.984e-06;5;15.0127;
5.032e-06;5;15.0127;
9.128e-06;5;15.0127;
1.4128e-05;5;15.0127;
1.9128e-05;5;15.0126;
2.4128e-05;5;15.0126;
2.9128e-05;5;15.0125;
3.4128e-05;5;15.0125;
3.9128e-05;5;15.0125;
4.4128e-05;5;15.0124;
4.9128e-05;5;15.0124;
5.4128e-05;5;15.0124;
5.9128e-05;5;15.0123;
6.4128e-05;5;15.0123;
6.9128e-05;5;15.0122;
7.4128e-05;5;15.0122;
7.9128e-05;5;15.0122;
8.4128e-05;5;15.0121;
8.9128e-05;5;15.0121;
9.4128e-05;5;15.0121;
9.9128e-05;5;15.012;
0.000104128;5;15.012;
0.000109128;5;15.012;
0.000114128;5;15.0119;
0.000119128;5;15.0119;
0.000124128;5;15.0118;
0.000129128;5;15.0118;
0.000134128;5;15.0118;
0.000139128;5;15.0117;
0.000144128;5;15.0117;
0.000149128;5;15.0117;
0.000154128;5;15.0116;
0.000159128;5;15.0116;
0.000164128;5;15.0116;
0.000169128;5;15.0115;
0.000174128;5;15.0115;
0.000179128;5;15.0115;
0.000184128;5;15.0114;
0.000189128;5;15.0114;
0.000194128;5;15.0113;
0.000199128;5;15.0113;
0.000204128;5;15.0113;
0.000209128;5;15.0112;
0.000214128;5;15.0112;
0.000219128;5;15.0112;
0.000224128;5;15.0111;
0.000229128;5;15.0111;
0.000234128;5;15.0111;
0.000239128;5;15.011;
0.000244128;5;15.011;
0.000249128;5;15.011;
0.000254128;5;15.0109;
0.000259128;5;15.0109;
0.000264128;5;15.0108;
0.000269128;5;15.0108;
0.000274128;5;15.0108;
0.000279128;5;15.0107;
0.000284128;5;15.0107;
0.000289128;5;15.0107;
0.000294128;5;15.0106;
0.000299128;5;15.0106;
0.000304128;5;15.0105;
0.000309128;5;15.0105;
0.000314128;5;15.0105;
0.000319128;5;15.0104;
0.000324128;5;15.0104;
0.000329128;5;15.0103;
0.000334128;5;15.0103;
0.000339128;5;15.0103;
0.000344128;5;15.0102;
0.000349128;5;15.0102;
0.000354128;5;15.0101;
0.000359128;5;15.0101;
0.000364128;5;15.01;
0.000369128;5;15.01;
0.000374128;5;15.0099;
0.000379128;5;15.0098;
0.000384128;5;15.0098;
0.000389128;5;15.0097;
0.000394128;5;15.0096;
0.000399128;5;15.0095;
0.000404128;5;15.0093;
0.000409128;5;15.009;
0.000414128;5;14.9949;
0.000419128;5;14.9667;
0.000424128;5;14.9382;
0.000429128;5;14.9099;
0.000434128;5;14.8816;
0.000439128;5;14.8533;
0.000444128;5;14.825;
0.000449128;5;14.7967;
0.000454128;5;14.7685;
0.000459128;5;14.7402;
0.000464128;5;14.712;
0.000469128;5;14.6838;
0.000474128;5;14.6556;
0.000479128;5;14.6274;
0.000484128;5;14.5992;
0.000489128;5;14.571;
0.000494128;5;14.5429;
0.000499128;5;14.5147;
0.000504128;5;14.4866;
0.000509128;5;14.4585;
0.000514128;5;14.4304;
0.000519128;5;14.4023;
0.000524128;5;14.3743;
0.000529128;5;14.3462;
0.000534128;5;14.3182;
0.000539128;5;14.2901;
0.000544128;5;14.2621;
0.000549128;5;14.2341;
0.000554128;5;14.2061;
0.000559128;5;14.1782;
0.000564128;5;14.1502;
0.000569128;5;14.1223;
0.000574128;5;14.0944;
0.000579128;5;14.0664;
0.000584128;5;14.0385;
0.000589128;5;14.0107;
0.000594128;5;13.9828;
0.000599128;5;13.9549;
0.000604128;5;13.9271;
0.000609128;5;13.8993;
0.000614128;5;13.8714;
0.000619128;5;13.8436;
0.000624128;5;13.8159;
0.000629128;5;13.7881;
0.000634128;5;13.7603;
0.000639128;5;13.7326;
0.000644128;5;13.7048;
0.000649128;5;13.6771;
0.000654128;5;13.6494;
0.000659128;5;13.6217;
0.000664128;5;13.5941;
0.000669128;5;13.5664;
0.000674128;5;13.5387;
0.000679128;5;13.5111;
0.000684128;5;13.4835;
0.000689128;5;13.4559;
0.000694128;5;13.4283;
0.000699128;5;13.4007;
0.000704128;5;13.3731;
0.000709128;5;13.3456;
0.000714128;5;13.318;
0.000719128;5;13.2905;
0.000724128;5;13.263;
0.000729128;5;13.2355;
0.000734128;5;13.208;
0.000739128;5;13.1806;
0.000744128;5;13.1531;
0.000749128;5;13.1257;
0.000754128;5;13.0982;
0.000759128;5;13.0708;
0.000764128;5;13.0434;
0.000769128;5;13.016;
0.000774128;5;12.9887;
0.000779128;5;12.9613;
0.000784128;5;12.934;
0.000789128;5;12.9066;
0.000794128;5;12.8793;
0.000799128;5;12.852;
0.000804128;5;12.8247;
0.000809128;5;12.7974;
0.000814128;5;12.7702;
0.000819128;5;12.7429;
0.000824128;5;12.7157;
0.000829128;5;12.6884;
0.000834128;5;12.6612;
0.000839128;5;12.634;
0.000844128;5;12.6069;
0.000849128;5;12.5797;
0.000854128;5;12.5525;
0.000859128;5;12.5254;
0.000864128;5;12.4983;
0.000869128;5;12.4711;
0.000874128;5;12.444;
0.000879128;5;12.417;
0.000884128;5;12.3899;
0.000889128;5;12.3628;
0.000894128;5;12.3358;
0.000899128;5;12.3087;
0.000904128;5;12.2817;
0.000909128;5;12.2547;
0.000914128;5;12.2277;
0.000919128;5;12.2007;
0.000924128;5;12.1738;
0.000929128;5;12.1468;
0.000934128;5;12.1199;
0.000939128;5;12.093;
0.000944128;5;12.066;
0.000949128;5;12.0391;
0.000954128;5;12.0123;
0.000959128;5;11.9854;
0.000964128;5;11.9585;
0.000969128;5;11.9317;
0.000974128;5;11.9049;
0.000979128;5;11.878;
0.000984128;5;11.8512;
0.000989128;5;11.8244;
0.000994128;5;11.7977;
0.000999128;5;11.7709;
0.001001;5;11.7609;
0.0010011;4;11.7597;
0.0010013;2;11.7577;
0.0010017;-2;11.7552;
0.001002;-5;11.7546;
0.00100208;-5;11.7551;
0.00100224;-5;11.7561;
0.00100256;-5;11.7577;
0.0010032;-5;11.7599;
0.00100448;-5;11.7638;
0.00100704;-5;11.7714;
0.00101204;-5;11.7863;
0.00101704;-5;11.8012;
0.00102204;-5;11.8161;
0.00102704;-5;11.8309;
0.00103204;-5;11.8458;
0.00103704;-5;11.8607;
0.00104204;-5;11.8755;
0.00104704;-5;11.8903;
0.00105204;-5;11.9052;
0.00105704;-5;11.92;
0.00106204;-5;11.9348;
0.00106704;-5;11.9496;
0.00107204;-5;11.9644;
0.00107704;-5;11.9792;
0.00108204;-5;11.994;
0.00108704;-5;12.0088;
0.00109204;-5;12.0235;
0.00109704;-5;12.0383;
0.00110204;-5;12.0531;
0.00110704;-5;12.0678;
0.00111204;-5;12.0825;
0.00111704;-5;12.0973;
0.00112204;-5;12.112;
0.00112704;-5;12.1267;
0.00113204;-5;12.1414;
0.00113704;-5;12.1561;
0.00114204;-5;12.1708;
0.00114704;-5;12.1855;
0.00115204;-5;12.2002;
0.00115704;-5;12.2149;
0.00116204;-5;12.2295;
0.00116704;-5;12.2442;
0.00117204;-5;12.2589;
0.00117704;-5;12.2735;
0.00118204;-5;12.2881;
0.00118704;-5;12.3028;
0.00119204;-5;12.3174;
0.00119704;-5;12.332;
0.00120204;-5;12.3466;
0.00120704;-5;12.3612;
0.00121204;-5;12.3758;
0.00121704;-5;12.3904;
0.00122204;-5;12.405;
0.00122704;-5;12.4196;
0.00123204;-5;12.4341;
0.00123704;-5;12.4487;
0.00124204;-5;12.4632;
0.00124704;-5;12.4778;
0.00125204;-5;12.4923;
0.00125704;-5;12.5068;
0.00126204;-5;12.5214;
0.00126704;-5;12.5359;
0.00127204;-5;12.5504;
0.00127704;-5;12.5649;
0.00128204;-5;12.5794;
0.00128704;-5;12.5938;
0.00129204;-5;12.6083;
0.00129704;-5;12.6228;
0.00130204;-5;12.6373;
0.00130704;-5;12.6517;
0.00131204;-5;12.6662;
0.00131704;-5;12.6806;
0.00132204;-5;12.695;
0.00132704;-5;12.7095;
0.00133204;-5;12.7239;
0.00133704;-5;12.7383;
0.00134204;-5;12.7527;
0.00134704;-5;12.7671;
0.00135204;-5;12.7815;
0.00135704;-5;12.7959;
0.00136204;-5;12.8103;
0.00136704;-5;12.8246;
0.00137204;-5;12.839;
0.00137704;-5;12.8533;
0.00138204;-5;12.8677;
0.00138704;-5;12.882;
0.00139204;-5;12.8964;
0.00139704;-5;12.9107;
0.00140204;-5;12.925;
0.00140704;-5;12.9393;
0.00141204;-5;12.9536;
0.00141704;-5;12.9679;
0.00142204;-5;12.9822;
0.00142704;-5;12.9965;
0.00143204;-5;13.0108;
0.00143704;-5;13.025;
0.00144204;-5;13.0393;
0.00144704;-5;13.0536;
0.00145204;-5;13.0678;
0.00145704;-5;13.082;
0.00146204;-5;13.0963;
0.00146704;-5;13.1105;
0.00147204;-5;13.1247;
0.00147704;-5;13.1389;
0.00148204;-5;13.1531;
0.00148704;-5;13.1673;
0.00149204;-5;13.1815;
0.00149704;-5;13.1957;
0.00150204;-5;13.2099;
0.00150704;-5;13.2241;
0.00151204;-5;13.2382;
0.00151704;-5;13.2524;
0.00152204;-5;13.2665;
0.00152704;-5;13.2807;
0.00153204;-5;13.2948;
0.00153704;-5;13.3089;
0.00154204;-5;13.3231;
0.00154704;-5;13.3372;
0.00155204;-5;13.3513;
0.00155704;-5;13.3654;
0.00156204;-5;13.3795;
0.00156704;-5;13.3936;
0.00157204;-5;13.4076;
0.00157704;-5;13.4217;
0.00158204;-5;13.4358;
0.00158704;-5;13.4498;
0.00159204;-5;13.4639;
0.00159704;-5;13.4779;
0.00160204;-5;13.4919;
0.00160704;-5;13.506;
0.00161204;-5;13.52;
0.00161704;-5;13.534;
0.00162204;-5;13.548;
0.00162704;-5;13.562;
0.00163204;-5;13.576;
0.00163704;-5;13.59;
0.00164204;-5;13.604;
0.00164704;-5;13.618;
0.00165204;-5;13.6319;
0.00165704;-5;13.6459;
0.00166204;-5;13.6598;
0.00166704;-5;13.6738;
0.00167204;-5;13.6877;
0.00167704;-5;13.7016;
0.00168204;-5;13.7156;
0.00168704;-5;13.7295;
0.00169204;-5;13.7434;
0.00169704;-5;13.7573;
0.00170204;-5;13.7712;
0.00170704;-5;13.7851;
0.00171204;-5;13.799;
0.00171704;-5;13.8128;
0.00172204;-5;13.8267;
0.00172704;-5;13.8406;
0.00173204;-5;13.8544;
0.00173704;-5;13.8683;
0.00174204;-5;13.8821;
0.00174704;-5;13.8959;
0.00175204;-5;13.9098;
0.00175704;-5;13.9236;
0.00176204;-5;13.9374;
0.00176704;-5;13.9512;
0.00177204;-5;13.965;
0.00177704;-5;13.9788;
0.00178204;-5;13.9926;
0.00178704;-5;14.0064;
0.00179204;-5;14.0201;
0.00179704;-5;14.0339;
0.00180204;-5;14.0477;
0.00180704;-5;14.0614;
0.00181204;-5;14.0752;
0.00181704;-5;14.0889;
0.00182204;-5;14.1026;
0.00182704;-5;14.1163;
0.00183204;-5;14.1301;
0.00183704;-5;14.1438;
0.00184204;-5;14.1575;
0.00184704;-5;14.1712;
0.00185204;-5;14.1849;
0.00185704;-5;14.1985;
0.00186204;-5;14.2122;
0.00186704;-5;14.2259;
0.00187204;-5;14.2395;
0.00187704;-5;14.2532;
0.00188204;-5;14.2668;
0.00188638;-5;14.2787;
0.00189077;-5;14.2907;
0.00189357;-5;14.2983;
0.00189693;-5;14.3075;
0.00190193;-5;14.3211;
0.00190693;-5;14.3347;
0.00191193;-5;14.3483;
0.00191693;-5;14.3619;
0.00192193;-5;14.3755;
0.00192693;-5;14.3891;
0.00193193;-5;14.4027;
0.00193693;-5;14.4162;
0.00194193;-5;14.4298;
0.00194693;-5;14.4434;
0.00195193;-5;14.4569;
0.00195693;-5;14.4705;
0.00196193;-5;14.484;
0.00196693;-5;14.4975;
0.00197193;-5;14.5111;
0.00197693;-5;14.5246;
0.00198193;-5;14.5381;
0.00198693;-5;14.5516;
0.00199193;-5;14.5651;
0.00199693;-5;14.5786;
0.002;-5;14.5869;
0.0020001;-4;14.5878;
0.0020003;-2;14.5893;
0.0020007;2;14.5907;
0.002001;5;14.5905;
0.00200108;5;14.5898;
0.00200124;5;14.5883;
0.00200156;5;14.586;
0.0020022;5;14.582;
0.00200348;5;14.5747;
0.00200604;5;14.5603;
0.00201104;5;14.5321;
0.00201604;5;14.504;
0.00202104;5;14.4759;
0.00202604;5;14.4478;
0.00203104;5;14.4197;
0.00203604;5;14.3916;
0.00204104;5;14.3636;
0.00204604;5;14.3355;
0.00205104;5;14.3075;
0.00205604;5;14.2795;
0.00206104;5;14.2515;
0.00206604;5;14.2235;
0.00207104;5;14.1955;
0.00207604;5;14.1675;
0.00208104;5;14.1396;
0.00208604;5;14.1116;
0.00209104;5;14.0837;
0.00209604;5;14.0558;
0.00210104;5;14.0279;
0.00210604;5;14;
0.00211104;5;13.9722;
0.00211604;5;13.9443;
0.00212104;5;13.9165;
0.00212604;5;13.8887;
0.00213104;5;13.8608;
0.00213604;5;13.8331;
0.00214104;5;13.8053;
0.00214604;5;13.7775;
0.00215104;5;13.7497;
0.00215604;5;13.722;
0.00216104;5;13.6943;
0.00216604;5;13.6666;
0.00217104;5;13.6389;
0.00217604;5;13.6112;
0.00218104;5;13.5835;
0.00218604;5;13.5559;
0.00219104;5;13.5282;
0.00219604;5;13.5006;
0.00220104;5;13.473;
0.00220604;5;13.4454;
0.00221104;5;13.4178;
0.00221604;5;13.3902;
0.00222104;5;13.3626;
0.00222604;5;13.3351;
0.00223104;5;13.3076;
0.00223604;5;13.28;
0.00224104;5;13.2525;
0.00224604;5;13.225;
0.00225104;5;13.1976;
0.00225604;5;13.1701;
0.00226104;5;13.1426;
0.00226604;5;13.1152;
0.00227104;5;13.0878;
0.00227604;5;13.0604;
0.00228104;5;13.033;
0.00228604;5;13.0056;
0.00229104;5;12.9782;
0.00229604;5;12.9509;
0.00230104;5;12.9235;
0.00230604;5;12.8962;
0.00231104;5;12.8689;
0.00231604;5;12.8416;
0.00232104;5;12.8143;
0.00232604;5;12.787;
0.00233104;5;12.7598;
0.00233604;5;12.7325;
0.00234104;5;12.7053;
0.00234604;5;12.6781;
0.00235104;5;12.6509;
0.00235604;5;12.6237;
0.00236104;5;12.5965;
0.00236604;5;12.5693;
0.00237104;5;12.5422;
0.00237604;5;12.5151;
0.00238104;5;12.4879;
0.00238604;5;12.4608;
0.00239104;5;12.4337;
0.00239604;5;12.4066;
0.00240104;5;12.3796;
0.00240604;5;12.3525;
0.00241104;5;12.3255;
0.00241604;5;12.2984;
0.00242104;5;12.2714;
0.00242604;5;12.2444;
0.00243104;5;12.2174;
0.00243604;5;12.1905;
0.00244104;5;12.1635;
0.00244604;5;12.1366;
0.00245104;5;12.1096;
0.00245604;5;12.0827;
0.00246104;5;12.0558;
0.00246604;5;12.0289;
0.00247104;5;12.002;
0.00247604;5;11.9752;
0.00248104;5;11.9483;
0.00248604;5;11.9215;
0.00249104;5;11.8946;
0.00249604;5;11.8678;
0.00250104;5;11.841;
0.00250604;5;11.8142;
0.00251104;5;11.7875;
0.00251604;5;11.7607;
0.00252104;5;11.734;
0.00252604;5;11.7072;
0.00253104;5;11.6805;
0.00253604;5;11.6538;
0.00254104;5;11.6271;
0.00254604;5;11.6004;
0.00255104;5;11.5738;
0.00255604;5;11.5471;
0.00256104;5;11.5205;
0.00256604;5;11.4938;
0.00257104;5;11.4672;
0.00257604;5;11.4406;
0.00258104;5;11.414;
0.00258604;5;11.3875;
0.00259104;5;11.3609;
0.00259604;5;11.3344;
0.00260104;5;11.3078;
0.00260604;5;11.2813;
0.00261104;5;11.2548;
0.00261604;5;11.2283;
0.00262104;5;11.2018;
0.00262604;5;11.1754;
0.00263104;5;11.1489;
0.00263604;5;11.1225;
0.00264104;5;11.096;
0.00264604;5;11.0696;
0.00265104;5;11.0432;
0.00265604;5;11.0168;
0.00266104;5;10.9905;
0.00266604;5;10.9641;
0.00267104;5;10.9378;
0.00267604;5;10.9114;
0.00268104;5;10.8851;
0.00268604;5;10.8588;
0.00269104;5;10.8325;
0.00269604;5;10.8062;
0.00270104;5;10.7799;
0.00270604;5;10.7537;
0.00271104;5;10.7275;
0.00271604;5;10.7012;
0.00272104;5;10.675;
0.00272604;5;10.6488;
0.00273104;5;10.6226;
0.00273604;5;10.5964;
0.00274104;5;10.5703;
0.00274604;5;10.5441;
0.00275104;5;10.518;
0.00275604;5;10.4919;
0.00276104;5;10.4657;
0.00276604;5;10.4396;
0.00277104;5;10.4136;
0.00277604;5;10.3875;
0.00278104;5;10.3614;
0.00278604;5;10.3354;
0.00279104;5;10.3093;
0.00279604;5;10.2833;
0.00280104;5;10.2573;
0.00280604;5;10.2313;
0.00281104;5;10.2053;
0.00281604;5;10.1794;
0.00282104;5;10.1534;
0.00282604;5;10.1275;
0.00283104;5;10.1015;
0.00283604;5;10.0756;
0.00284104;5;10.0497;
0.00284604;5;10.0238;
0.00285104;5;9.99796;
0.00285604;5;9.97209;
0.00286104;5;9.94624;
0.00286604;5;9.9204;
0.00287104;5;9.89457;
0.00287604;5;9.86876;
0.00288104;5;9.84296;
0.00288604;5;9.81717;
0.00289104;5;9.7914;
0.00289604;5;9.76564;
0.00290104;5;9.73989;
0.00290604;5;9.71415;
0.00291104;5;9.68843;
0.00291604;5;9.66272;
0.00292104;5;9.63702;
0.00292604;5;9.61134;
0.00293104;5;9.58566;
0.00293604;5;9.56;
0.00294104;5;9.53436;
0.00294604;5;9.50873;
0.00295104;5;9.48311;
0.00295604;5;9.4575;
0.00296104;5;9.4319;
0.00296604;5;9.40632;
0.00297104;5;9.38075;
0.00297604;5;9.3552;
0.00298104;5;9.32965;
0.00298604;5;9.30412;
0.00299104;5;9.2786;
0.00299604;5;9.2531;
0.003001;5;9.22781;
0.0030011;4;9.22665;
0.0030013;2;9.22466;
0.0030017;-2;9.22232;
0.003002;-5;9.22175;
0.00300208;-5;9.22232;
0.00300224;-5;9.22335;
0.00300256;-5;9.22497;
0.0030032;-5;9.22743;
0.00300448;-5;9.23163;
0.00300704;-5;9.23989;
0.00301204;-5;9.25605;
0.00301704;-5;9.27219;
0.00302204;-5;9.28833;
0.00302704;-5;9.30446;
0.00303204;-5;9.32058;
0.00303704;-5;9.3367;
0.00304204;-5;9.3528;
0.00304704;-5;9.3689;
0.00305204;-5;9.38499;
0.00305704;-5;9.40107;
0.00306204;-5;9.41715;
0.00306704;-5;9.43321;
0.00307204;-5;9.44927;
0.00307704;-5;9.46532;
0.00308204;-5;9.48136;
0.00308704;-5;9.49739;
0.00309204;-5;9.51342;
0.00309704;-5;9.52944;
0.00310204;-5;9.54545;
0.00310704;-5;9.56145;
0.00311204;-5;9.57744;
0.00311704;-5;9.59343;
0.00312204;-5;9.60941;
0.00312704;-5;9.62538;
0.00313204;-5;9.64134;
0.00313704;-5;9.65729;
0.00314204;-5;9.67324;
0.00314704;-5;9.68917;
0.00315204;-5;9.7051;
0.00315704;-5;9.72103;
0.00316204;-5;9.73694;
0.00316704;-5;9.75285;
0.00317204;-5;9.76874;
0.00317704;-5;9.78463;
0.00318204;-5;9.80052;
0.00318704;-5;9.81639;
0.00319204;-5;9.83226;
0.00319704;-5;9.84811;
0.00320204;-5;9.86396;
0.00320704;-5;9.87981;
0.00321204;-5;9.89564;
0.00321704;-5;9.91147;
0.00322204;-5;9.92729;
0.00322704;-5;9.9431;
0.00323204;-5;9.9589;
0.00323704;-5;9.97469;
0.00324204;-5;9.99048;
0.00324704;-5;10.0063;
0.00325204;-5;10.022;
0.00325704;-5;10.0378;
0.00326204;-5;10.0536;
0.00326704;-5;10.0693;
0.00327204;-5;10.085;
0.00327704;-5;10.1008;
0.00328204;-5;10.1165;
0.00328704;-5;10.1322;
0.00329204;-5;10.1479;
0.00329704;-5;10.1636;
0.00330204;-5;10.1793;
0.00330704;-5;10.195;
0.00331204;-5;10.2107;
0.00331704;-5;10.2263;
0.00332204;-5;10.242;
0.00332704;-5;10.2577;
0.00333204;-5;10.2733;
0.00333704;-5;10.2889;
0.00334204;-5;10.3046;
0.00334704;-5;10.3202;
0.00335204;-5;10.3358;
0.00335704;-5;10.3514;
0.00336204;-5;10.367;
0.00336704;-5;10.3826;
0.00337204;-5;10.3982;
0.00337704;-5;10.4138;
0.00338204;-5;10.4293;
0.00338704;-5;10.4449;
0.00339204;-5;10.4604;
0.00339704;-5;10.476;
0.00340204;-5;10.4915;
0.00340704;-5;10.507;
0.00341204;-5;10.5226;
0.00341704;-5;10.5381;
0.00342204;-5;10.5536;
0.00342704;-5;10.5691;
0.00343204;-5;10.5846;
0.00343704;-5;10.6001;
0.00344204;-5;10.6155;
0.00344704;-5;10.631;
0.00345204;-5;10.6465;
0.00345704;-5;10.6619;
0.00346204;-5;10.6774;
0.00346704;-5;10.6928;
0.00347204;-5;10.7082;
0.00347704;-5;10.7236;
0.00348204;-5;10.739;
0.00348704;-5;10.7545;
0.00349204;-5;10.7699;
0.00349704;-5;10.7852;
0.00350204;-5;10.8006;
0.00350704;-5;10.816;
0.00351204;-5;10.8314;
0.00351704;-5;10.8467;
0.00352204;-5;10.8621;
0.00352704;-5;10.8774;
0.00353204;-5;10.8928;
0.00353704;-5;10.9081;
0.00354204;-5;10.9234;
0.00354704;-5;10.9387;
0.00355204;-5;10.954;
0.00355704;-5;10.9693;
0.00356204;-5;10.9846;
0.00356704;-5;10.9999;
0.00357204;-5;11.0152;
0.00357704;-5;11.0304;
0.00358204;-5;11.0457;
0.00358704;-5;11.0609;
0.00359204;-5;11.0762;
0.00359704;-5;11.0914;
0.00360204;-5;11.1066;
0.00360704;-5;11.1219;
0.00361204;-5;11.1371;
0.00361704;-5;11.1523;
0.00362204;-5;11.1675;
0.00362704;-5;11.1827;
0.00363204;-5;11.1979;
0.00363704;-5;11.213;
0.00364204;-5;11.2282;
0.00364704;-5;11.2434;
0.00365204;-5;11.2585;
0.00365704;-5;11.2737;
0.00366204;-5;11.2888;
0.00366704;-5;11.3039;
0.00367204;-5;11.3191;
0.00367704;-5;11.3342;
0.00368204;-5;11.3493;
0.00368704;-5;11.3644;
0.00369204;-5;11.3795;
0.00369704;-5;11.3946;
0.00370204;-5;11.4096;
0.00370704;-5;11.4247;
0.00371204;-5;11.4398;
0.00371704;-5;11.4548;
0.00372204;-5;11.4699;
0.00372704;-5;11.4849;
0.00373204;-5;11.4999;
0.00373704;-5;11.515;
0.00374204;-5;11.53;
0.00374704;-5;11.545;
0.00375204;-5;11.56;
0.00375704;-5;11.575;
0.00376204;-5;11.59;
0.00376704;-5;11.6049;
0.00377204;-5;11.6199;
0.00377704;-5;11.6349;
0.00378204;-5;11.6498;
0.00378704;-5;11.6648;
0.00379204;-5;11.6797;
0.00379704;-5;11.6947;
0.00380204;-5;11.7096;
0.00380704;-5;11.7245;
0.00381204;-5;11.7394;
0.00381704;-5;11.7543;
0.00382204;-5;11.7692;
0.00382704;-5;11.7841;
0.00383204;-5;11.799;
0.00383704;-5;11.8139;
0.00384204;-5;11.8287;
0.00384704;-5;11.8436;
0.00385204;-5;11.8585;
0.00385704;-5;11.8733;
0.00386204;-5;11.8881;
0.00386704;-5;11.903;
0.00387204;-5;11.9178;
0.00387704;-5;11.9326;
0.00388204;-5;11.9474;
0.00388704;-5;11.9622;
0.00389204;-5;11.977;
0.00389704;-5;11.9918;
0.00390204;-5;12.0066;
0.00390704;-5;12.0213;
0.00391204;-5;12.0361;
0.00391704;-5;12.0509;
0.00392204;-5;12.0656;
0.00392704;-5;12.0804;
0.00393204;-5;12.0951;
0.00393704;-5;12.1098;
0.00394204;-5;12.1245;
0.00394704;-5;12.1393;
0.00395204;-5;12.154;
0.00395704;-5;12.1687;
0.00396204;-5;12.1833;
0.00396704;-5;12.198;
0.00397204;-5;12.2127;
0.00397704;-5;12.2274;
0.00398204;-5;12.242;
0.00398704;-5;12.2567;
0.00399204;-5;12.2713;
0.00399704;-5;12.286;
0.004;-5;12.2946;
0.0040001;-4;12.2956;
0.0040003;-2;12.2971;
0.0040007;2;12.2986;
0.004001;5;12.2985;
0.00400108;5;12.2978;
0.00400124;5;12.2964;
0.00400156;5;12.2941;
0.0040022;5;12.2902;
0.00400348;5;12.2833;
0.00400604;5;12.2694;
0.00401104;5;12.2424;
0.00401604;5;12.2155;
0.00402104;5;12.1885;
0.00402604;5;12.1615;
0.00403104;5;12.1346;
0.00403604;5;12.1076;
0.00404104;5;12.0807;
0.00404604;5;12.0538;
0.00405104;5;12.0269;
0.00405604;5;12;
0.00406104;5;11.9732;
0.00406604;5;11.9463;
0.00407104;5;11.9195;
0.00407604;5;11.8927;
0.00408104;5;11.8658;
0.00408604;5;11.839;
0.00409104;5;11.8123;
0.00409604;5;11.7855;
0.00410104;5;11.7587;
0.00410604;5;11.732;
0.00411104;5;11.7053;
0.00411604;5;11.6785;
0.00412104;5;11.6518;
0.00412604;5;11.6251;
0.00413104;5;11.5985;
0.00413604;5;11.5718;
0.00414104;5;11.5451;
0.00414604;5;11.5185;
0.00415104;5;11.4919;
0.00415604;5;11.4653;
0.00416104;5;11.4387;
0.00416604;5;11.4121;
0.00417104;5;11.3855;
0.00417604;5;11.359;
0.00418104;5;11.3324;
0.00418604;5;11.3059;
0.00419104;5;11.2794;
0.00419604;5;11.2529;
0.00420104;5;11.2264;
0.00420604;5;11.1999;
0.00421104;5;11.1734;
0.00421604;5;11.147;
0.00422104;5;11.1205;
0.00422604;5;11.0941;
0.00423104;5;11.0677;
0.00423604;5;11.0413;
0.00424104;5;11.0149;
0.00424604;5;10.9885;
0.00425104;5;10.9622;
0.00425604;5;10.9358;
0.00426104;5;10.9095;
0.00426604;5;10.8832;
0.00427104;5;10.8569;
0.00427604;5;10.8306;
0.00428104;5;10.8043;
0.00428604;5;10.778;
0.00429104;5;10.7518;
0.00429604;5;10.7255;
0.00430104;5;10.6993;
0.00430604;5;10.6731;
0.00431104;5;10.6469;
0.00431604;5;10.6207;
0.00432104;5;10.5945;
0.00432604;5;10.5683;
0.00433104;5;10.5422;
0.00433604;5;10.5161;
0.00434104;5;10.4899;
0.00434604;5;10.4638;
0.00435104;5;10.4377;
0.00435604;5;10.4116;
0.00436104;5;10.3856;
0.00436604;5;10.3595;
0.00437104;5;10.3335;
0.00437604;5;10.3074;
0.00438104;5;10.2814;
0.00438604;5;10.2554;
0.00439104;5;10.2294;
0.00439604;5;10.2034;
0.00440104;5;10.1775;
0.00440604;5;10.1515;
0.00441104;5;10.1256;
0.00441604;5;10.0996;
0.00442104;5;10.0737;
0.00442604;5;10.0478;
0.00443104;5;10.0219;
0.00443604;5;9.99605;
0.00444104;5;9.97019;
0.00444604;5;9.94433;
0.00445104;5;9.9185;
0.00445604;5;9.89267;
0.00446104;5;9.86686;
0.00446604;5;9.84106;
0.00447104;5;9.81527;
0.00447604;5;9.7895;
0.00448104;5;9.76374;
0.00448604;5;9.73799;
0.00449104;5;9.71226;
0.00449604;5;9.68653;
0.00450104;5;9.66082;
0.00450604;5;9.63513;
0.00451104;5;9.60944;
0.00451604;5;9.58377;
0.00452104;5;9.55811;
0.00452604;5;9.53247;
0.00453104;5;9.50684;
0.00453604;5;9.48122;
0.00454104;5;9.45561;
0.00454604;5;9.43002;
0.00455104;5;9.40444;
0.00455604;5;9.37887;
0.00456104;5;9.35331;
0.00456604;5;9.32777;
0.00457104;5;9.30224;
0.00457604;5;9.27672;
0.00458104;5;9.25122;
0.00458604;5;9.22573;
0.00459104;5;9.20025;
0.00459604;5;9.17478;
